iw7_addr,proposed_name,iw7_existing_name,iw8_addr,confidence,score,margin,evidence,prototype
0x140F80DC0,hkcdPlanarSolid::buildTree2D,,0x1439C5C60,medium,4.506,1.197,1 mapped callee(s) in common; 5 shared rare constants; struct_sim=0.89,"void __fastcall(hkcdPlanarSolid *this, hkcdPlanarGeometry *polySoup, hkPseudoRandomGenerator *rng, hkArray<hkHandle<unsigned int,268435455,hkcdPlanarGeometryPrimitives::PlaneIdDiscriminant>,hkContainerHeapAllocator> *srcPlaneIds, const hkArray<hkHandle<unsigned int,0,hkcdPlanarGeometryPolygonCollection::PolygonIdDiscriminant>,hkContainerHeapAllocator> *srcPolygonIds)"
0x14107F840,hknpWorld::deleteAllCaches,,0x142E8EBE0,medium,4.499,0.281,1 mapped callee(s) in common; 4 shared rare constants; struct_sim=0.80,void __fastcall(hknpWorld *this)
0x1405FEDD0,LUI_BeginCachedEvent,,0x14242AC90,medium,4.486,0.272,2 shared string literals (jaccard 0.40); 1 shared rare constant; struct_sim=0.86,"bool __fastcall(LocalClientNum_t localClient, LUIEventCache cachedEvent, lua_State *luaVM)"
0x140B3ACD0,ScrCmd_SetEntitySoundContext,,0x1412EA100,medium,4.486,4.486,2 shared string literals (jaccard 0.67); struct_sim=0.95,"void __usercall(scrContext_t *scrContext@<rcx>, scr_entref_t entref@<rdx>, __int128 _XMM0@<xmm0>)"
0x1410C9210,hknpBodyQualityLibrary::initialize,,0x142F71780,medium,4.483,2.814,9 shared rare constants; struct_sim=0.59,"void __fastcall(hknpBodyQualityLibrary *this, const hknpBodyQualityLibraryCinfo *cinfo)"
0x140516320,Online_Commerce::StartExchangeTransaction,,0x142663BB0,medium,4.477,0.626,2 shared string literals (jaccard 0.40); 1 shared rare constant; struct_sim=0.85,"void __fastcall(Online_Commerce *this, const int controllerIndex)"
0x14135B830,hkgpMesh::simplifyPlanes,,0x1439410A0,medium,4.473,0.698,1 shared string literal; 4 shared rare constants; struct_sim=0.95,"void __usercall(hkgpMesh *this@<rcx>, bool report@<dl>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x141414270,?0hkMonitorStreamAnalyzer,,0x142B9D000,medium,4.472,4.472,1 shared string literal; 2 shared rare constants; struct_sim=0.98,"void __fastcall(hkMonitorStreamAnalyzer *this, int memorySize, int numThreads)"
0x140BFB740,AnimTreeParser_CreatePlaceholderAnimation,,0x141512220,medium,4.47,1.378,2 shared string literals (jaccard 1.00); struct_sim=0.71,"void __fastcall(scrContext_t *scrContext, unsigned int parentNode, bool looping)"
0x1411B5000,ft_smooth_render_generic,,0x1430F6310,medium,4.459,3.22,6 shared rare constants; struct_sim=0.97,"__int64 __fastcall(FT_RendererRec_ *render, FT_GlyphSlotRec_ *slot, FT_Render_Mode_ mode, const FT_Vector_ *origin, FT_Render_Mode_ required_mode)"
0x141251F20,bdLobbyService::handleNotifyLeave,,0x1436077A0,medium,4.457,0.989,2 shared string literals (jaccard 0.67); 1 shared rare constant; struct_sim=0.66,"__int64 __fastcall(bdLobbyService *this, bdReference<bdByteBuffer> message)"
0x140B80290,DCache_IO_WriteFileData,,0x14139CCD0,medium,4.454,1.7,callee set overlaps: 2/2 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.70,"bool __fastcall(dcacheType_t cacheType, int fileIndex, int size, char *data)"
0x14048D8D0,PIP_SetThermalBodyMaterialName,,0x142051DE0,medium,4.45,1.774,2 shared string literals (jaccard 1.00); struct_sim=0.70,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x140B7EC40,DCache_IO_GetBlockIndexForOffset,,0x14139A890,medium,4.445,1.833,1 mapped callee(s) in common; caller set overlaps: 2/3 mapped callers (jaccard 0.67); 1 shared rare constant; struct_sim=0.76,"__int64 __fastcall(dcacheType_t cacheType, int fileIndex, int offset)"
0x141106710,hkpConstraintDataUtils::loosenConstraintLimits,,0x143086960,medium,4.443,4.443,2 shared string literals (jaccard 1.00); 1 shared rare constant; struct_sim=0.43,"__int64 __usercall@<rax>(hkpConstraintData *data@<rcx>, const hkTransformf *bodyATransform@<rdx>, const hkTransformf *bodyBTransform@<r8>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, __int128 _XMM11@<xmm11>, __int128 _XMM12@<xmm12>, __int128 _XMM13@<xmm13>)"
0x141103330,?0hkpRagdollConstraintData,,0x143088960,medium,4.437,0.453,8 shared rare constants; struct_sim=0.82,void __fastcall(hkpRagdollConstraintData *this)
0x14048D6B0,PIP_SetLook,,0x142051A40,medium,4.436,1.617,2 shared string literals (jaccard 0.67); 1 shared rare constant; struct_sim=0.65,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x14048D760,PIP_SetUp,,0x142051B70,medium,4.436,1.617,2 shared string literals (jaccard 0.67); 1 shared rare constant; struct_sim=0.65,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x14048D810,PIP_SetRight,,0x142051CA0,medium,4.436,4.436,2 shared string literals (jaccard 0.67); 1 shared rare constant; struct_sim=0.65,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x14118F3A0,cff_size_init,,0x1430C7460,medium,4.434,4.434,callee set overlaps: 2/2 mapped callees (jaccard 1.00); 1 shared rare constant; struct_sim=0.96,__int64 __fastcall(FT_SizeRec_ *cffsize)
0x140B3DC50,ScrCmd_SetGlobalSoundContext,,0x1412DEDA0,medium,4.425,0.488,2 shared string literals (jaccard 0.67); struct_sim=0.91,"void __usercall(scrContext_t *scrContext@<rcx>, __int128 _XMM0@<xmm0>)"
0x140488C30,G_MainSP_LoadNextMap,,0x142045420,medium,4.424,4.424,2 shared string literals (jaccard 0.67); struct_sim=0.91,void(void)
0x140DCCE40,R_AddAllStaticModelSurfacesDynLight,,0x1421FE3A0,medium,4.419,0.883,callee set overlaps: 2/3 mapped callees (jaccard 0.67); 2 shared rare constants; struct_sim=0.86,"void __usercall(GfxViewInfo *viewInfo@<rcx>, unsigned int sceneLightIndex@<edx>, const unsigned __int16 *smodelIndexes@<r8>, unsigned int smodelCount@<r9d>, __int128 *@<xmm0>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, GfxDrawList *shadowDrawList, unsigned int spotShadowUpdateIndex)"
0x14B76C3FF,bdLobbyService::onDisconnect,,0x14360EFA0,medium,4.412,4.412,2 shared string literals (jaccard 0.67); 1 shared rare constant; struct_sim=0.63,"void __fastcall(bdLobbyService *this, bdReference<bdLobbyConnection> __formal)"
0x140C61B80,SV_SnapshotMP_ArchiveSnapshotEncodeWorldState,,0x1416A1870,medium,4.407,1.457,1 mapped callee(s) in common; 1 shared matched global; 3 shared rare constants; struct_sim=0.67,"void __fastcall(msg_t *msgWorldState, bool *isDeltaEncoded)"
0x1413D69A0,hknpHybridBroadPhase::updateDirtyBodies,,0x142F0F760,medium,4.402,2.281,1 shared string literal; 4 shared rare constants; struct_sim=0.85,void __fastcall(hknpHybridBroadPhase *this)
0x1412BB04C,__scrt_fastfail,,0x1438AEC90,medium,4.398,2.091,callee set overlaps: 2/2 mapped callees (jaccard 1.00); 1 shared rare constant; struct_sim=0.93,void __fastcall(unsigned int code)
0x14051D370,Online_Loot::AchievementClaimed,,0x14267BAB0,medium,4.395,1.637,2 shared string literals (jaccard 0.67); struct_sim=0.89,"void __usercall(Online_Loot *this@<rcx>, const int controllerIndex@<edx>, unsigned int numItems@<r8d>, const bdMarketplaceInventory *updates@<r9>, __int128 _XMM1@<xmm1>)"
0x141419810,drawStatistics,,0x142B9EE30,medium,4.395,1.611,6 shared rare constants; struct_sim=0.93,"void __usercall(const hkMonitorStreamFrameInfo *info@<rcx>, int frameIndex@<edx>, const hkArrayBase<hkMonitorStreamAnalyzer::Node *> *nodes@<r8>, int *texture@<r9>, __int128 *__struct_ptr _XMM1@<xmm1>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, int height, hkMonitorStreamColorTable *colorTable, int pixelWidth, int maxX, float frameTime, long double absoluteFrameStartTimes, hkPointerMap<char const *,unsigned int,hkContainerHeapAllocator> *unknownColorMap)"
0x1410F4120,hknpConstraintViewer::step,,0x142FBC1A0,medium,4.394,4.394,1 shared string literal; 2 shared rare constants; struct_sim=0.93,"void __usercall(hknpConstraintViewer *this@<rcx>, __int128 deltaTime@<xmm1>, __int128 _XMM6@<xmm6>)"
0x140CD0DA0,ProcessStringDirective,,0x14278ACA0,medium,4.393,4.393,1 shared string literal; callee set overlaps: 2/4 mapped callees (jaccard 0.50); struct_sim=0.63,"void __fastcall(LocalClientNum_t localClientNum, const char *directive, char *result, unsigned __int64 resultSize, bool forceNoBacking)"
0x14060D990,LUI_LuaCall_LUIElement_getParent,,0x14243DFD0,medium,4.389,1.486,2 shared string literals (jaccard 0.40); 1 shared rare constant; struct_sim=0.79,__int64 __fastcall(lua_State *luaVM)
0x140C62180,SV_WriteCachedEntities,,0x1416A2840,medium,4.387,0.38,1 mapped callee(s) in common; 1 shared matched global; 2 shared rare constants; struct_sim=0.52,"void __fastcall(msg_t *msg, cachedSnapshotWorldState_t *cachedFrame, SnapshotInfo *snapInfo)"
0x14048D340,PIP_SetPipEnabled,,0x1420515A0,medium,4.379,1.867,2 shared string literals (jaccard 1.00); struct_sim=0.65,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x14048D380,PIP_SetPipFreeCamera,,0x142051620,medium,4.379,1.867,2 shared string literals (jaccard 1.00); struct_sim=0.65,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x14048D3C0,PIP_SetPipRenderToTexture,,0x1420516A0,medium,4.379,1.867,2 shared string literals (jaccard 1.00); struct_sim=0.65,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x14048DBC0,PIP_SetShadowMapsEnabled,,0x142052510,medium,4.379,2.576,2 shared string literals (jaccard 1.00); struct_sim=0.65,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x141253FD4,bdLobbyService::handleTeamMemberUserNameUpdated,,0x14360CCA0,medium,4.375,0.928,2 shared string literals (jaccard 0.50); 1 shared rare constant; struct_sim=0.72,"__int64 __fastcall(bdLobbyService *this, bdReference<bdByteBuffer> message)"
0x1413E6420,hknpConstraintAtomSolverSetup::ConstraintStateGroups::init,,0x143A043A0,medium,4.362,4.362,1 shared string literal; 2 shared rare constants; struct_sim=0.91,"void __fastcall(hknpConstraintAtomSolverSetup::ConstraintStateGroups *this, const hknpWorldEx *world, const hknpConstraintAtomSolverSetup::SortedConstraintStates *states, int firstIndex, int lastIndex, const hknpConstraint *constraints)"
0x140E78C90,stbi__get_marker,,0x1438502D0,medium,4.348,4.348,1 mapped callee(s) in common; caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.97,char __fastcall(stbi__jpeg *j)
0x1410FBC10,hknpDeactivationViewer::step,,0x142FF1520,medium,4.341,4.341,1 shared string literal; 2 shared rare constants; struct_sim=0.89,"void __usercall(hknpDeactivationViewer *this@<rcx>, __int128 deltaTime@<xmm1>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>)"
0x14048D240,PIP_SetX,,0x142051360,medium,4.338,1.867,2 shared string literals (jaccard 1.00); struct_sim=0.63,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x14048D280,PIP_SetY,,0x1420513F0,medium,4.338,1.867,2 shared string literals (jaccard 1.00); struct_sim=0.63,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x14048D2C0,PIP_SetWidth,,0x142051480,medium,4.338,1.867,2 shared string literals (jaccard 1.00); struct_sim=0.63,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x14048D300,PIP_SetHeight,,0x142051510,medium,4.338,2.044,2 shared string literals (jaccard 1.00); struct_sim=0.63,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x140B8B3D0,LiveStorage_CS_RefreshPrivateData_Success,,0x1413B8600,medium,4.334,4.334,2 shared string literals (jaccard 0.67); struct_sim=0.84,"void __fastcall(int controllerIndex, contentServerPrivateData *csData)"
0x1409C7FC0,PartyClient_ParsePartyStateMsg,,0x141AD3EA0,medium,4.332,1.766,callee set overlaps: 2/2 mapped callees (jaccard 1.00); struct_sim=0.75,"void __fastcall(PartyData *party, const PartyActiveClient *mainActiveClient)"
0x1410FACA0,hknpBroadPhaseViewer::step,,0x142FEFF60,medium,4.323,2.261,1 shared string literal; 2 shared rare constants; struct_sim=0.88,"void __usercall(hknpBroadPhaseViewer *this@<rcx>, __int128 deltaTime@<xmm1>, __int128 _XMM0@<xmm0>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>)"
0x14B953AE4,bdRichPresenceService::setInfo,,0x1436D1140,medium,4.316,1.598,2 shared string literals (jaccard 0.50); 1 shared rare constant; struct_sim=0.68,"bdReference<bdRemoteTask> *__fastcall(bdRichPresenceService *this, bdReference<bdRemoteTask> *result, bdRichPresenceInfo *const newPresenceInfo)"
0x1410DC5D0,?0hknpProjectileGun,,0x142FBEB40,medium,4.311,2.637,1 shared string literal; 2 shared rare constants; struct_sim=0.87,"void __fastcall(hknpProjectileGun *this, hknpWorld *npWorld)"
0x1405A4EF0,hknpVehicleInstance::updateComponents,,0x142FB6730,medium,4.304,0.505,1 shared string literal; 4 shared rare constants; struct_sim=0.67,"void __usercall(hknpVehicleInstance *this@<rcx>, __int128 deltaTime@<xmm1>, const hknpVehicleWheelCollide::CollisionDetectionWheelOutput *cdInfo@<r8>, hknpVehicleAerodynamics::AerodynamicsDragOutput *aerodynamicsDragInfo@<r9>, __int128 _XMM6@<xmm6>, hkArray<float,hkContainerHeapAllocator> *suspensionForceAtWheel, hkArray<float,hkContainerHeapAllocator> *totalLinearForceAtWheel)"
0x141101AD0,hknpSdfDetectorTimers::exportTimers,,0x1430259A0,medium,4.304,4.304,2 shared string literals (jaccard 1.00); struct_sim=0.60,"void __fastcall(hknpSdfDetectorTimers *this, hkMonitorStream *stream)"
0x1400E0B40,LUIElement_RadarTargeting_Draw,,0x1425F7CE0,medium,4.276,4.276,callee set agrees: 3/3 mapped callees (jaccard 1.00); struct_sim=0.52,"void __usercall(const LocalClientNum_t localClientNum@<ecx>, RadarTargetingOptions *options@<rdx>, LUIElement *element@<r8>, LUIElement *root@<r9>, __int128 *__struct_ptr _XMM0@<xmm0>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *__struct_ptr _XMM10@<xmm10>, __int128 *__struct_ptr _XMM11@<xmm11>, __int128 *__struct_ptr _XMM12@<xmm12>, __int128 *__struct_ptr _XMM13@<xmm13>, __int128 *__struct_ptr _XMM14@<xmm14>, __int128 *__struct_ptr _XMM15@<xmm15>, float red, float green, float blue, float alpha, lua_State *luaVM)"
0x140B3E340,GScr_SetHintOnObstruction,,0x1412E5750,medium,4.269,1.982,2 shared string literals (jaccard 0.67); struct_sim=0.80,"void __fastcall(scrContext_t *scrContext, scr_entref_t entref)"
0x140113700,CG_RagdollCallback_ExitRunning,,0x141D3F6D0,medium,4.266,1.539,callee set overlaps: 2/2 mapped callees (jaccard 1.00); 2 shared rare constants; struct_sim=0.58,"void __usercall(LocalClientNum_t localClientNum@<ecx>, int entityNum@<edx>, int ragdollHandle@<r8d>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>)"
0x140B7FB00,DCache_IO_StreamFileData,,0x14139C170,medium,4.26,2.197,1 mapped callee(s) in common; 4 shared rare constants; struct_sim=0.64,"__int64 __fastcall(dcacheType_t cacheType, int fileIndex, int offset, int size, char *data)"
0x1412A8514,LUI_CoD_KeyEvent,,0x14244FCA0,medium,4.257,1.052,2 shared rare constants; struct_sim=0.64,"bool __usercall@<al>(LocalClientNum_t localClientNum@<ecx>, int controllerIndex@<edx>, int key@<r8d>, int binding@<r9d>, __int128 *__struct_ptr _XMM0@<xmm0>, int down, int keyCatchers, bool resetInputs)"
0x140E81620,deflate_stored,,0x1437C6C20,medium,4.223,0.634,callee set overlaps: 2/3 mapped callees (jaccard 0.67); 1 shared rare constant; struct_sim=0.99,"__int64 __fastcall(internal_state *s, int flush)"
0x14117FD90,tt_size_request,,0x1430B4780,medium,4.223,4.223,callee set overlaps: 2/3 mapped callees (jaccard 0.67); 1 shared rare constant; struct_sim=0.99,"__int64 __fastcall(FT_SizeRec_ *size, FT_Size_RequestRec_ *req)"
0x140524E50,OnlineMatchmakerOmniscient::SetLobbyState,,0x140E0D990,medium,4.221,1.306,2 shared string literals (jaccard 0.40); struct_sim=0.95,"void __fastcall(OnlineMatchmakerOmniscient *this, MatchmakerLobbyState newState)"
0x141116EA0,?0hkpRagdollLimitsData,,0x143093E00,medium,4.213,2.35,7 shared rare constants; struct_sim=0.94,void __fastcall(hkpRagdollLimitsData *this)
0x14048D400,PIP_SetOrigin,,0x142051720,medium,4.208,1.867,2 shared string literals (jaccard 1.00); struct_sim=0.54,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x14048D460,PIP_SetOriginOffset,,0x1420517D0,medium,4.208,1.867,2 shared string literals (jaccard 1.00); struct_sim=0.54,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x14048D4C0,PIP_SetAnglesOffset,,0x142051880,medium,4.208,2.133,2 shared string literals (jaccard 1.00); struct_sim=0.54,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x1400C3A60,R_GenerateSpotLightModelMain,,0x1420CCE70,medium,4.2,4.2,callee set overlaps: 2/2 mapped callees (jaccard 1.00); struct_sim=0.67,"void __usercall(const vec3_t *lightOrigin@<rcx>, const vec3_t *lightDirIn@<rdx>, __int128 *__struct_ptr cosHalfFov@<xmm2>, __int128 *__struct_ptr radius@<xmm3>, __int128 *__struct_ptr _XMM6@<xmm6>, __int128 *__struct_ptr _XMM7@<xmm7>, __int128 *__struct_ptr _XMM8@<xmm8>, __int128 *__struct_ptr _XMM9@<xmm9>, __int128 *__struct_ptr _XMM10@<xmm10>, __int128 *__struct_ptr _XMM11@<xmm11>, __int128 *__struct_ptr _XMM12@<xmm12>, __int128 *__struct_ptr _XMM13@<xmm13>, __int128 *__struct_ptr _XMM14@<xmm14>, __int128 *__struct_ptr _XMM15@<xmm15>, const vec3_t *bulbLength, const float bulbRadius, GfxLightModelInterface *model)"
0x140B09CD0,PlayerCmd_PlayLocalSound,,0x141267310,medium,4.194,1.435,2 shared string literals (jaccard 0.67); struct_sim=0.75,"void __fastcall(gentity_s *pSelf, unsigned __int16 soundIndex, bool requestSoundNotify)"
0x140B57D80,GScr_ClientAnnouncement,,0x1413393A0,medium,4.191,0.258,2 shared string literals (jaccard 0.40); 1 shared rare constant; struct_sim=0.66,void __fastcall(scrContext_t *scrContext)
0x140F9FD30,hkGeometryUtils::_weldVertices,,0x142DE8B60,medium,4.181,4.181,1 mapped callee(s) in common; 3 shared rare constants; struct_sim=0.85,"void __usercall(hkGeometry *meshGeometry@<rcx>, __int128 threshold@<xmm1>, hkBool keepVertexOrder@<r8b>, hkArray<int,hkContainerHeapAllocator> *vertexRemapOut@<r9>, __int128 _XMM6@<xmm6>, __int128 *@<xmm7>, hkArray<int,hkContainerHeapAllocator> *triangleRemapOut, hkArray<hkVector4f,hkContainerHeapAllocator> *uniqueVerts, hkArrayBase<hk1AxisSweep::AabbInt> *sweepAabbs, hkArrayBase<hkRadixSort::SortData32T<unsigned int> > *sortData, hkArrayBase<hk1AxisSweep::AabbInt> *sortedAabbs)"
0x1402E7230,CG_SnapshotSP_ResetEntity,,0x141F5EE10,medium,4.168,2.268,1 shared string literal; 4 shared rare constants; struct_sim=0.78,"void __fastcall(LocalClientNum_t localClientNum, centity_t *cent, bool inPrevSnap)"
0x140C2A080,Glass_SetInitialState,,0x1419BE300,medium,4.164,0.302,1 mapped callee(s) in common; 1 shared matched global; 3 shared rare constants; struct_sim=0.78,"void __fastcall(FxGlassSystem *glassSys, const unsigned int transientZoneIndex)"
0x1410FEF20,bdLobbyService::handleChallengesReceived,,0x143601C40,medium,4.159,4.159,2 shared string literals (jaccard 0.67); 1 shared rare constant; struct_sim=0.46,"__int64 __fastcall(bdLobbyService *this, bdReference<bdByteBuffer> message)"
0x140C04D80,Scr_AllocGameVariable,,0x141584A80,medium,4.156,1.116,callee set overlaps: 2/2 mapped callees (jaccard 1.00); 1 shared matched global; struct_sim=0.70,void __fastcall(scrContext_t *scrContext)
0x14124F9CC,bdLobbyService::handleFeatureBan,,0x143603D00,medium,4.154,0.764,2 shared string literals (jaccard 0.50); 1 shared rare constant; struct_sim=0.57,"_BOOL8 __fastcall(bdLobbyService *this, bdReference<bdByteBuffer> message)"
0x141261A4C,bdCounter::getCounterTotals,,0x143663750,medium,4.151,1.627,2 shared string literals (jaccard 0.40); 1 shared rare constant; struct_sim=0.63,"bdReference<bdRemoteTask> *__fastcall(bdCounter *this, bdReference<bdRemoteTask> *result, bdCounterValue *results, const unsigned int numCounterIDs)"
0x1413600A0,UhkContainerHeapAllocator::hkgpTriangulatorType::conformEdges,,0x14392C7A0,medium,4.148,0.474,1 shared string literal; 3 shared rare constants; struct_sim=0.94,"void __fastcall(hkgpTriangulatorType<hkContainerHeapAllocator,hkgpTriangulatorBase::VertexBase,hkgpTriangulatorBase::TriangleBase,hkgpTriangulatorBase::DefaultEdgeData<hkContainerHeapAllocator>,hkgpTriangulatorBase::SparseEdgeDataPolicy<hkgpTriangulatorBase::DefaultEdgeData<hkContainerHeapAllocator>,hkContainerHeapAllocator>,-1,4,15,0> *this)"
0x14117233B,FT_Add_Module,,0x1430A1470,medium,4.14,2.652,callee set overlaps: 2/3 mapped callees (jaccard 0.67); 1 shared rare constant; struct_sim=0.94,"__int64 __fastcall(FT_LibraryRec_ *library, const FT_Module_Class_ *clazz)"
0x140F7D950,hkcdPlanarGeometryPolygonCollection::compactStorage,,0x1439AB7C0,medium,4.137,1.374,7 shared rare constants; struct_sim=0.89,void __fastcall(hkcdPlanarGeometryPolygonCollection *this)
0x1405260C0,OnlineMatchmakerOmniscient::SetState,,0x140E0EFC0,medium,4.131,4.131,2 shared string literals (jaccard 0.50); struct_sim=0.82,"void __fastcall(OnlineMatchmakerOmniscient *this, MatchmakerOmniscientState newState)"
0x14072DF90,PM_Weapon_ShouldBeFiringOrCharging,,0x1410BD260,medium,4.13,0.99,1 mapped callee(s) in common; caller set overlaps: 2/2 mapped callers (jaccard 1.00); struct_sim=0.82,"bool __fastcall(pmove_t *pm, int delayedAction, PlayerHandIndex hand, int allowAnimReset)"
0x1410C7920,?0hknpCollisionCacheManager,,0x142F61460,medium,4.124,1.524,1 mapped callee(s) in common; 3 shared rare constants; struct_sim=0.82,"void __fastcall(hknpCollisionCacheManager *this, hkThreadLocalBlockStreamAllocator *tlAllocator, int numLinkCells)"
0x140F7F7D0,hkcdPlanarSolid::buildBVHTree,,0x1439C3BC0,medium,4.122,2.056,7 shared rare constants; struct_sim=0.88,"__int64 __usercall@<rax>(hkcdPlanarSolid *this@<rcx>, const hkTask::ExecutionContext *executionCtx@<rdx>, hkcdPlanarGeometry *polySoup@<r8>, const hkArray<hkHandle<unsigned int,0,hkcdPlanarGeometryPolygonCollection::PolygonIdDiscriminant>,hkContainerHeapAllocator> *srcPolygonIds@<r9>, __int128 *@<xmm1>, __int128 *@<xmm3>, __int128 *@<xmm6>, __int128 *@<xmm7>, __int128 *@<xmm8>, __int128 *@<xmm9>, __int128 *@<xmm10>, __int128 *@<xmm11>, int numMaxPlanesPerCell, hkcdPlanarEntityDebugger *debugger, hkArray<hkHandle<unsigned int,0,hkcdPlanarGeometryPolygonCollection::PolygonIdDiscriminant>,hkContainerHeapAllocator> *doubledPolyIdsCollector)"
0x14B952942,bdTeams::autoJoinTeam,,0x143622520,medium,4.113,4.113,2 shared string literals (jaccard 0.67); struct_sim=0.70,"bdReference<bdRemoteTask> *__fastcall(bdTeams *this, bdReference<bdRemoteTask> *result, const unsigned __int64 teamID, const bdUserAccountID userID)"
0x140F69EF0,hkcdPlanarGeometry::appendGeometryPolygons,,0x1439B36E0,medium,4.111,0.663,7 shared rare constants; struct_sim=0.87,"const hkcdPlanarGeometry *__fastcall(hkcdPlanarGeometry *this, const hkcdPlanarGeometry *srcGeom, const hkArray<hkHandle<unsigned int,0,hkcdPlanarGeometryPolygonCollection::PolygonIdDiscriminant>,hkContainerHeapAllocator> *srcPolygonIds, hkArray<hkHandle<unsigned int,0,hkcdPlanarGeometryPolygonCollection::PolygonIdDiscriminant>,hkContainerHeapAllocator> *dstPolygonIds, _DWORD *array)"
0x140F8C280,hkcdConvexCellsTree3D::computeBoundaryGeometry,,0x1439D8F20,medium,4.111,0.428,7 shared rare constants; struct_sim=0.87,"void __usercall(hkcdConvexCellsTree3D *this@<rcx>, const hkArray<hkHandle<unsigned int,4294967295,hkcdNewCellsCollection::CellIdDiscriminant>,hkContainerHeapAllocator> *cellIdsIn@<rdx>, hkGeometry *cellGeomOut@<r8>, hkArray<hkcdPlanarGeometryPolygonCollection::Material,hkContainerHeapAllocator> *triMaterials@<r9>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, __int128 _XMM8@<xmm8>, __int128 _XMM9@<xmm9>, __int128 _XMM10@<xmm10>, hkArray<hkHandle<unsigned int,268435455,hkcdPlanarGeometryPrimitives::PlaneIdDiscriminant>,hkContainerHeapAllocator> *triSupportPlaneIds, hkArray<hkHandle<unsigned int,268435455,hkcdPlanarGeometryPrimitives::PlaneIdDiscriminant>,hkContainerHeapAllocator> *triBoundaryPlaneIds, hkArray<hkIntVector,hkContainerHeapAllocator> *verticesIntPos)"
0x1413467B0,hkgpConvexHullImpl::UPositionAsSource::splitByPlane,,0x1438F2BA0,medium,4.107,4.107,1 shared string literal; 3 shared rare constants; struct_sim=0.92,"__int64 __usercall@<rax>(hkgpConvexHullImpl *this@<rcx>, const hkVector4f *plane@<rdx>, hkgpConvexHull **pos@<r8>, hkgpConvexHull **neg@<r9>, __int128 _XMM3@<xmm3>, __int128 _XMM4@<xmm4>, __int128 _XMM5@<xmm5>, __int128 _XMM6@<xmm6>, __int128 _XMM7@<xmm7>, float thickness)"
0x1404E5210,LUIOnEntityElementSpawner::DespawnForEntity,,0x1425E75B0,medium,4.104,1.029,2 shared string literals (jaccard 0.40); struct_sim=0.87,"void __usercall(LUIOnEntityElementSpawner *this@<rcx>, const LocalClientNum_t localClientNum@<edx>, int entityNum@<r8d>, __int128 _XMM1@<xmm1>)"
0x14048D520,PIP_SetFov,,0x142051930,medium,4.102,1.571,2 shared string literals (jaccard 0.67); struct_sim=0.69,"void __fastcall(scrContext_t *scrContext, PipElement *pipElem, int offset)"
0x140DD6990,R_Cinematic_StartNextPlayback,,0x14221A4A0,medium,4.1,1.806,callee set overlaps: 2/2 mapped callees (jaccard 1.00); struct_sim=1.00,char __fastcall()
0x14118C8E0,T1_Read_Metrics,,0x1430C45E0,medium,4.097,4.097,callee set overlaps: 2/2 mapped callees (jaccard 1.00); struct_sim=1.00,"int __fastcall(FT_FaceRec_ *t1_face, FT_StreamRec_ *stream)"
